id,book_id,title,part,cat,vol,req_no,category_code,manifest
230523,300-0067,讀律佩觿,子部,医书,4,３００－００６７,300,https://www.digital.archives.go.jp/api/iiif/230523/manifest.json
228474,300-0067,讀律佩觿,子部,医书,5,３００－００６７,300,https://www.digital.archives.go.jp/api/iiif/228474/manifest.json
228482,300-0067,讀律佩觿,子部,医书,6,３００－００６７,300,https://www.digital.archives.go.jp/api/iiif/228482/manifest.json
228483,300-0067,讀律佩觿,子部,医书,7,３００－００６７,300,https://www.digital.archives.go.jp/api/iiif/228483/manifest.json
229159,300-0067,讀律佩觿,子部,医书,8,３００－００６７,300,https://www.digital.archives.go.jp/api/iiif/229159/manifest.json
229160,300-0068,周憲王救荒本草,子部,医书,1,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/229160/manifest.json
229164,300-0068,周憲王救荒本草,子部,医书,2,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/229164/manifest.json
229170,300-0068,周憲王救荒本草,子部,医书,3,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/229170/manifest.json
547415,300-0068,周憲王救荒本草,子部,医书,4,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/547415/manifest.json
547416,300-0068,周憲王救荒本草,子部,医书,5,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/547416/manifest.json
2318277,300-0068,周憲王救荒本草,子部,医书,6,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/2318277/manifest.json
2318278,300-0068,周憲王救荒本草,子部,医书,7,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/2318278/manifest.json
2318279,300-0068,周憲王救荒本草,子部,医书,8,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/2318279/manifest.json
2318280,300-0068,周憲王救荒本草,子部,医书,9,３００－００６８,300,https://www.digital.archives.go.jp/api/iiif/2318280/manifest.json
2318281,300-0069,農書,子部,医书,1,３００－００６９,300,https://www.digital.archives.go.jp/api/iiif/2318281/manifest.json
2318282,300-0069,農書,子部,医书,2,３００－００６９,300,https://www.digital.archives.go.jp/api/iiif/2318282/manifest.json
1079469,300-0070,耕祿藁,子部,医书,1,３００－００７０,300,https://www.digital.archives.go.jp/api/iiif/1079469/manifest.json
1079468,300-0071,農書,子部,医书,1,３００－００７１,300,https://www.digital.archives.go.jp/api/iiif/1079468/manifest.json
1083465,300-0072,農書,子部,医书,1,３００－００７２,300,https://www.digital.archives.go.jp/api/iiif/1083465/manifest.json
4220595,300-0073,農書,子部,医书,1,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220595/manifest.json
4220596,300-0073,農書,子部,医书,2,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220596/manifest.json
4220598,300-0073,農書,子部,医书,3,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220598/manifest.json
4220600,300-0073,農書,子部,医书,4,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220600/manifest.json
4220601,300-0073,農書,子部,医书,5,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220601/manifest.json
4220602,300-0073,農書,子部,医书,6,３００－００７３,300,https://www.digital.archives.go.jp/api/iiif/4220602/manifest.json
4782818,300-0074,周憲王救荒本草,子部,医书,17,３００－００７４,300,https://www.digital.archives.go.jp/api/iiif/4782818/manifest.json
4443898,300-0075,周憲王救荒本草,子部,医书,1,３００－００７５,300,https://www.digital.archives.go.jp/api/iiif/4443898/manifest.json
2318283,300-0077,周憲王救荒本草,子部,医书,1,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318283/manifest.json
2318284,300-0077,周憲王救荒本草,子部,医书,2,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318284/manifest.json
2318285,300-0077,周憲王救荒本草,子部,医书,3,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318285/manifest.json
2318286,300-0077,周憲王救荒本草,子部,医书,4,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318286/manifest.json
2318287,300-0077,周憲王救荒本草,子部,医书,5,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318287/manifest.json
2318288,300-0077,周憲王救荒本草,子部,医书,6,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318288/manifest.json
2318289,300-0077,周憲王救荒本草,子部,医书,7,３００－００７７,300,https://www.digital.archives.go.jp/api/iiif/2318289/manifest.json
2318290,300-0078,農書,子部,医书,1,３００－００７８,300,https://www.digital.archives.go.jp/api/iiif/2318290/manifest.json
2318291,300-0078,農書,子部,医书,2,３００－００７８,300,https://www.digital.archives.go.jp/api/iiif/2318291/manifest.json
2318292,300-0078,農書,子部,医书,3,３００－００７８,300,https://www.digital.archives.go.jp/api/iiif/2318292/manifest.json
2318720,300-0078,農書,子部,医书,4,３００－００７８,300,https://www.digital.archives.go.jp/api/iiif/2318720/manifest.json
4222426,300-0079,農書,子部,医书,1,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4222426/manifest.json
4107833,300-0079,農書,子部,医书,2,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4107833/manifest.json
4108667,300-0079,農書,子部,医书,3,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4108667/manifest.json
4108669,300-0079,農書,子部,医书,4,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4108669/manifest.json
4108671,300-0079,農書,子部,医书,5,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4108671/manifest.json
4108673,300-0079,農書,子部,医书,6,３００－００７９,300,https://www.digital.archives.go.jp/api/iiif/4108673/manifest.json
4770056,300-0080,農書,子部,医书,1,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770056/manifest.json
4770057,300-0080,農書,子部,医书,2,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770057/manifest.json
4770058,300-0080,農書,子部,医书,3,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770058/manifest.json
4770059,300-0080,農書,子部,医书,4,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770059/manifest.json
4770060,300-0080,農書,子部,医书,5,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770060/manifest.json
4770061,300-0080,農書,子部,医书,6,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770061/manifest.json
4770062,300-0080,農書,子部,医书,7,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770062/manifest.json
4770063,300-0080,農書,子部,医书,8,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770063/manifest.json
4770064,300-0080,農書,子部,医书,9,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770064/manifest.json
4770065,300-0080,農書,子部,医书,10,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770065/manifest.json
4770066,300-0080,農書,子部,医书,11,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770066/manifest.json
4770067,300-0080,農書,子部,医书,12,３００－００８０,300,https://www.digital.archives.go.jp/api/iiif/4770067/manifest.json
1079473,300-0081,新刻農桑輯要,子部,医书,1,３００－００８１,300,https://www.digital.archives.go.jp/api/iiif/1079473/manifest.json
3611086,300-0084,耕織圖,子部,医书,1,３００－００８４,300,https://www.digital.archives.go.jp/api/iiif/3611086/manifest.json
1079477,300-0085,農書,子部,医书,1,３００－００８５,300,https://www.digital.archives.go.jp/api/iiif/1079477/manifest.json
4108677,300-0086,新刻農桑輯要,子部,医书,1,３００－００８６,300,https://www.digital.archives.go.jp/api/iiif/4108677/manifest.json
4108679,300-0086,新刻農桑輯要,子部,医书,2,３００－００８６,300,https://www.digital.archives.go.jp/api/iiif/4108679/manifest.json
4108680,300-0086,新刻農桑輯要,子部,医书,3,３００－００８６,300,https://www.digital.archives.go.jp/api/iiif/4108680/manifest.json
4108681,300-0086,新刻農桑輯要,子部,医书,4,３００－００８６,300,https://www.digital.archives.go.jp/api/iiif/4108681/manifest.json
2318721,300-0087,齊民要術,子部,医书,1,３００－００８７,300,https://www.digital.archives.go.jp/api/iiif/2318721/manifest.json
2318722,300-0087,齊民要術,子部,医书,2,３００－００８７,300,https://www.digital.archives.go.jp/api/iiif/2318722/manifest.json
2318723,300-0087,齊民要術,子部,医书,3,３００－００８７,300,https://www.digital.archives.go.jp/api/iiif/2318723/manifest.json
2318724,300-0087,齊民要術,子部,医书,4,３００－００８７,300,https://www.digital.archives.go.jp/api/iiif/2318724/manifest.json
1084224,300-0088,齊民要術,子部,医书,1,３００－００８８,300,https://www.digital.archives.go.jp/api/iiif/1084224/manifest.json
1079525,300-0089,耕織圖,子部,医书,1,３００－００８９,300,https://www.digital.archives.go.jp/api/iiif/1079525/manifest.json
4914332,300-0090,農政全書,子部,医书,1,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914332/manifest.json
4914333,300-0090,農政全書,子部,医书,2,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914333/manifest.json
4914334,300-0090,農政全書,子部,医书,3,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914334/manifest.json
4914335,300-0090,農政全書,子部,医书,4,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914335/manifest.json
4914336,300-0090,農政全書,子部,医书,5,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914336/manifest.json
4914337,300-0090,農政全書,子部,医书,6,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914337/manifest.json
4914338,300-0090,農政全書,子部,医书,7,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914338/manifest.json
4914339,300-0090,農政全書,子部,医书,8,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914339/manifest.json
4914340,300-0090,農政全書,子部,医书,9,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914340/manifest.json
4914341,300-0090,農政全書,子部,医书,10,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914341/manifest.json
4914342,300-0090,農政全書,子部,医书,11,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914342/manifest.json
4914343,300-0090,農政全書,子部,医书,12,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914343/manifest.json
4914344,300-0090,農政全書,子部,医书,13,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914344/manifest.json
4914345,300-0090,農政全書,子部,医书,14,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914345/manifest.json
4914346,300-0090,農政全書,子部,医书,15,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914346/manifest.json
4914347,300-0090,農政全書,子部,医书,16,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914347/manifest.json
4914348,300-0090,農政全書,子部,医书,17,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914348/manifest.json
4914349,300-0090,農政全書,子部,医书,18,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914349/manifest.json
4914350,300-0090,農政全書,子部,医书,19,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914350/manifest.json
4914351,300-0090,農政全書,子部,医书,20,３００－００９０,300,https://www.digital.archives.go.jp/api/iiif/4914351/manifest.json
4914352,300-0091,農政全書,子部,医书,1,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914352/manifest.json
4914353,300-0091,農政全書,子部,医书,2,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914353/manifest.json
4914354,300-0091,農政全書,子部,医书,3,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914354/manifest.json
4914355,300-0091,農政全書,子部,医书,4,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914355/manifest.json
4914356,300-0091,農政全書,子部,医书,5,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914356/manifest.json
4914357,300-0091,農政全書,子部,医书,6,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914357/manifest.json
4914358,300-0091,農政全書,子部,医书,7,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914358/manifest.json
4914359,300-0091,農政全書,子部,医书,8,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914359/manifest.json
4914360,300-0091,農政全書,子部,医书,9,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914360/manifest.json
4914361,300-0091,農政全書,子部,医书,10,３００－００９１,300,https://www.digital.archives.go.jp/api/iiif/4914361/manifest.json
